"SampleID","SampleType","CAscore_norm","CAScoreMean","CAScoreMedian","Centrosome.Size","CSizeMean","CSizeMedian","heterosce","Cohort"
"IM211","QCpassed_Sample",0.602489128804918,1.08293085702343,1.05166580910728,0.644227157894737,0.68169611405417,0.677746442836708,0.371464481711062,"BriTROC"
"IM211","QCpassed_Sample",0.677107323813911,1.08293085702343,1.05166580910728,0.67621705952381,0.68169611405417,0.677746442836708,0.371464481711062,"BriTROC"
"IM211","QCpassed_Sample",0.789564550163054,1.08293085702343,1.05166580910728,0.690094676470588,0.68169611405417,0.677746442836708,0.371464481711062,"BriTROC"
"IM211","QCpassed_Sample",0.602459016393443,1.08293085702343,1.05166580910728,0.768689848484848,0.68169611405417,0.677746442836708,0.371464481711062,"BriTROC"
"IM211","QCpassed_Sample",0.517345399698341,1.08293085702343,1.05166580910728,0.66677515942029,0.68169611405417,0.677746442836708,0.371464481711062,"BriTROC"
"IM211","QCpassed_Sample",0.710896176515037,1.08293085702343,1.05166580910728,0.701914720930233,0.68169611405417,0.677746442836708,0.371464481711062,"BriTROC"
"IM211","QCpassed_Sample",0.879197015455676,1.08293085702343,1.05166580910728,0.715466224719101,0.68169611405417,0.677746442836708,0.371464481711062,"BriTROC"
"IM211","QCpassed_Sample",0.756843554060254,1.08293085702343,1.05166580910728,0.71440044047619,0.68169611405417,0.677746442836708,0.371464481711062,"BriTROC"
"IM211","QCpassed_Sample",0.790747713824637,1.08293085702343,1.05166580910728,0.760492592592593,0.68169611405417,0.677746442836708,0.371464481711062,"BriTROC"
"IM211","QCpassed_Sample",0.687750637987605,1.08293085702343,1.05166580910728,0.704471549295775,0.68169611405417,0.677746442836708,0.371464481711062,"BriTROC"
"IM211","QCpassed_Sample",0.663021316033364,1.08293085702343,1.05166580910728,0.697595229508197,0.68169611405417,0.677746442836708,0.371464481711062,"BriTROC"
"LIVER3","Liver_Control",2.64155107187894,3.57379437778251,2.87562056899994,1.09630267619048,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"LIVER3","Liver_Control",2.77732793522267,3.57379437778251,2.87562056899994,1.03087783486239,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"LIVER3","Liver_Control",2.59234014930217,3.57379437778251,2.87562056899994,0.964117932692308,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"LIVER3","Liver_Control",2.51845463953087,3.57379437778251,2.87562056899994,1.07014579807692,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"LIVER3","Liver_Control",2.3482905982906,3.57379437778251,2.87562056899994,1.02884817821782,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"LIVER3","Liver_Control",3.39401322659241,3.57379437778251,2.87562056899994,1.0617796635514,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"LIVER3","Liver_Control",6.0887573964497,3.57379437778251,2.87562056899994,1.294263,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"LIVER3","Liver_Control",3.22633744855967,3.57379437778251,2.87562056899994,1.11354739823009,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"LIVER3","Liver_Control",2.34347826086956,3.57379437778251,2.87562056899994,0.870172034090909,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"LIVER3","Liver_Control",3.4792899408284,3.57379437778251,2.87562056899994,1.08583040833333,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"LIVER3","Liver_Control",2.57486546375435,3.57379437778251,2.87562056899994,0.92194608,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"LIVER3","Liver_Control",1.9474358974359,3.57379437778251,2.87562056899994,0.981529202531646,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"LIVER3","Liver_Control",1.41544952937358,3.57379437778251,2.87562056899994,0.952286885714286,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"LIVER3","Liver_Control",1.60655737704918,3.57379437778251,2.87562056899994,0.996297831168831,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"LIVER3","Liver_Control",2.76079622132254,3.57379437778251,2.87562056899994,1.1134305959596,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"LIVER3","Liver_Control",2.23361823361823,3.57379437778251,2.87562056899994,0.882820284090909,0.897498002756725,0.864029918831169,0.61126817047461,"BriTROC"
"IM84","QCpassed_Sample",1.17433320448396,1.15310083150715,1.1061872909699,0.74793486,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM84","QCpassed_Sample",1.07007822685789,1.15310083150715,1.1061872909699,0.75804999122807,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM84","QCpassed_Sample",1.1061872909699,1.15310083150715,1.1061872909699,0.720316738738739,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM84","QCpassed_Sample",1.52131603336423,1.15310083150715,1.1061872909699,0.738768637254902,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM84","QCpassed_Sample",1.36012336719884,1.15310083150715,1.1061872909699,0.708481318584071,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM84","QCpassed_Sample",0.824519230769231,1.15310083150715,1.1061872909699,0.729892670886076,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM84","QCpassed_Sample",1.19717503340332,1.15310083150715,1.1061872909699,0.809864072727273,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM84","QCpassed_Sample",1.52392344497608,1.15310083150715,1.1061872909699,0.916643550387597,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM84","QCpassed_Sample",1.08776458440888,1.15310083150715,1.1061872909699,0.89413238,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM84","QCpassed_Sample",1.22245322245322,1.15310083150715,1.1061872909699,0.803971865384615,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM84","QCpassed_Sample",0.95275456251066,1.15310083150715,1.1061872909699,0.742184225806452,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM84","QCpassed_Sample",0.982924403183024,1.15310083150715,1.1061872909699,0.800903051546392,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM84","QCpassed_Sample",1.04760855190655,1.15310083150715,1.1061872909699,0.778235643835616,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM84","QCpassed_Sample",1.26009474396571,1.15310083150715,1.1061872909699,0.788930178571429,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM84","QCpassed_Sample",1.02797202797203,1.15310083150715,1.1061872909699,0.768229253012048,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM84","QCpassed_Sample",1.07432181345225,1.15310083150715,1.1061872909699,0.81630685106383,0.827820178837297,0.815819795275591,0.364199005942595,"BriTROC"
"IM115","QCpassed_Sample",2.51282051282051,0.801816989029175,0.675213675213675,0.787676666666667,0.67921774310377,0.681544785714286,0.40156313224888,"BriTROC"
"IM115","QCpassed_Sample",0.452307692307692,0.801816989029175,0.675213675213675,0.67453756,0.67921774310377,0.681544785714286,0.40156313224888,"BriTROC"
"IM115","QCpassed_Sample",0.738081310324656,0.801816989029175,0.675213675213675,0.717462033333333,0.67921774310377,0.681544785714286,0.40156313224888,"BriTROC"
"IM115","QCpassed_Sample",0.665598290598291,0.801816989029175,0.675213675213675,0.740084158536585,0.67921774310377,0.681544785714286,0.40156313224888,"BriTROC"
"IM115","QCpassed_Sample",0.675269356051115,0.801816989029175,0.675213675213675,0.6496840625,0.67921774310377,0.681544785714286,0.40156313224888,"BriTROC"
"IM115","QCpassed_Sample",0.706730769230769,0.801816989029175,0.675213675213675,0.563905,0.67921774310377,0.681544785714286,0.40156313224888,"BriTROC"
"IM115","QCpassed_Sample",1.15976331360947,0.801816989029175,0.675213675213675,0.677282666666667,0.67921774310377,0.681544785714286,0.40156313224888,"BriTROC"
"IM115","QCpassed_Sample",0.398792333945918,0.801816989029175,0.675213675213675,0.717838074074074,0.67921774310377,0.681544785714286,0.40156313224888,"BriTROC"
"IM115","QCpassed_Sample",0.643527204502814,0.801816989029175,0.675213675213675,0.702676711111111,0.67921774310377,0.681544785714286,0.40156313224888,"BriTROC"
"IM115","QCpassed_Sample",0.602226720647773,0.801816989029175,0.675213675213675,0.727461662337662,0.67921774310377,0.681544785714286,0.40156313224888,"BriTROC"
"IM115","QCpassed_Sample",0.905013192612137,0.801816989029175,0.675213675213675,0.699942081081081,0.67921774310377,0.681544785714286,0.40156313224888,"BriTROC"
"IM115","QCpassed_Sample",0.596262494567579,0.801816989029175,0.675213675213675,0.687568381578947,0.67921774310377,0.681544785714286,0.40156313224888,"BriTROC"
"IM115","QCpassed_Sample",0.552059052059052,0.801816989029175,0.675213675213675,0.681544785714286,0.67921774310377,0.681544785714286,0.40156313224888,"BriTROC"
"IM115","QCpassed_Sample",1.46581196581197,0.801816989029175,0.675213675213675,0.681576268292683,0.67921774310377,0.681544785714286,0.40156313224888,"BriTROC"
"IM138","QCpassed_Sample",3.02006688963211,2.99150023372657,2.89612003433937,0.901691466257669,0.84344575009953,0.830907442093685,0.315816323684833,"BriTROC"
"IM138","QCpassed_Sample",2.96279069767442,2.99150023372657,2.89612003433937,0.911889763157895,0.84344575009953,0.830907442093685,0.315816323684833,"BriTROC"
